Sample,PR,Multi_funcion_nokegg_noVB12,Pesticide_usage,Nitrogen_Fertilizer_Application,Phosphorus_Fertilizer_Application,Agriculture_Expansion,Agriculture_forestry_and_fishing_value_added,Terrestrial_and_marine_protected_areas,Crop_Harvested,Urban_Expansion,CO2_emissions__metric_tons_per_capita_,Energy_use__kg_of_oil_equivalent_per_capita_,GDP,GNI_PPP__current_international,Industry__including_construction,Population_density,TS_9,TP_9,TK_9,TC_9,PHH2O_9,OC_9,ECE_9,CEC_9,CACO3_9,TN_9,BD_9,Annual_Mean_Temperature,Annual_Precipitation,Mean_Diurnal_Range
SRR7595568,3.052392773,0.942891333,0.095288335,0.127355948,0.114830457,0.691221673,0.069066846,0.760739767,0.791940634,0.792205848,1,0.705087423,0.072847043,0.056249787,0.345301724,0,0.083749144,0.38226588,0.537426026,0.035225968,0.71313153,0.146734692,0.031505592,0.248144686,0.113280256,0.239194239,0.557408557,0.423690516,0.169745382,0.46302953
SRR8558720,3.090676486,0.907271728,1,0.244758555,0.244385374,0.787878788,0.006638456,0.598987952,0,0.080808081,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.083749144,0.239049888,0.639828299,0.037957891,0.828949221,0.012677984,0.10466433,0.0917333,0.258858141,0.042257271,0.890143189,0.500096844,0.270344483,0.504212213
SRR8821151,3.052392773,0.938159516,0.095288335,0.127355948,0.114830457,0.691221673,0.069066846,0.760739767,0.791940634,0.792205848,1,0.705087423,0.072847043,0.056249787,0.345301724,0,0.083749144,0.38226588,0.537426026,0.035225968,0.71313153,0.146734692,0.031505592,0.248144686,0.113280256,0.239194239,0.557408557,0.423690516,0.169745382,0.46302953
SRR8861599,3.090676486,0.766741195,1,0.244758555,0.244385374,0.787878788,0.006638456,0.598987952,0,0.080808081,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.083749144,0.239049888,0.639828299,0.037957891,0.828949221,0.012677984,0.10466433,0.0917333,0.258858141,0.042257271,0.890143189,0.500096844,0.270344483,0.504212213
SRR8879130,3.221762659,0.885006753,1,0.134678402,0.114162993,0.720702439,0.006638456,0.598987952,0.164264037,0.646464646,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.07538332,0.26215539,0.459608316,0.066118074,0.638262684,0.05953509,0.056534038,0.156972823,0.044478539,0.12076363,0.82025102,0.870996757,0.366949576,0.290067019
SRR8879132,3.221762659,0.855096443,1,0.134678402,0.114162993,0.720657306,0.006638456,0.598987952,0.164264037,0.646464646,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.075399531,0.262174389,0.459627893,0.066123413,0.638267471,0.05953828,0.056545363,0.156978676,0.044478539,0.120768524,0.820243085,0.867979118,0.361707439,0.31130995
SRR8879135,3.221762659,0.856737579,1,0.134678402,0.114162993,0.720657306,0.006638456,0.598987952,0.164264037,0.646464646,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.075399531,0.262174389,0.459627893,0.066123413,0.638267471,0.05953828,0.056545363,0.156978676,0.044478539,0.120768524,0.820243085,0.867979118,0.361707439,0.31130995
SRR8881005,3.221762659,0.882444167,1,0.134678402,0.114162993,0.720657306,0.006638456,0.598987952,0.164264037,0.646464646,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.075399531,0.262174389,0.459627893,0.066123413,0.638267471,0.05953828,0.056545363,0.156978676,0.044478539,0.120768524,0.820243085,0.867979118,0.361707439,0.31130995
SRR8881006,3.221762659,0.869221364,1,0.134678402,0.114162993,0.720614384,0.006638456,0.598987952,0.164264037,0.646464646,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.075415795,0.262184908,0.459642787,0.066124207,0.638274448,0.059535911,0.056548426,0.156976472,0.044478539,0.12076456,0.820225032,0.867979118,0.361707439,0.31130995
SRR8881007,3.221762659,0.853085913,1,0.134678402,0.114162993,0.720614384,0.006638456,0.598987952,0.164264037,0.646464646,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.075415795,0.262184908,0.459642787,0.066124207,0.638274448,0.059535911,0.056548426,0.156976472,0.044478539,0.12076456,0.820225032,0.867979118,0.361707439,0.31130995
SRR8881009,3.221762659,0.858657056,1,0.134678402,0.114162993,0.720614384,0.006638456,0.598987952,0.164264037,0.646464646,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.075415795,0.262184908,0.459642787,0.066124207,0.638274448,0.059535911,0.056548426,0.156976472,0.044478539,0.12076456,0.820225032,0.867979118,0.361707439,0.31130995
SRR8881745,3.221762659,0.878798831,1,0.134678402,0.114162993,0.720614384,0.006638456,0.598987952,0.164264037,0.646464646,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.075415795,0.262184908,0.459642787,0.066124207,0.638274448,0.059535911,0.056548426,0.156976472,0.044478539,0.12076456,0.820225032,0.867979118,0.361707439,0.31130995
SRR9656171,2.235199288,0.788548428,0.010333035,0.140524197,0.170630515,0.602041355,0.166819301,0.774722617,0.473225241,0.835897249,0.429649954,0.570936795,0.009863162,0.007433109,0.012458076,0.029528868,0.085174443,0.94004526,0.16312132,0.073854288,0.603651716,0.162812198,0.010844104,0.325179824,0.025278214,0.296651049,0.427230248,0.558268914,0.325262107,0.397656549
SRR9656172,2.94989732,0.761451803,0.010333035,0.12757717,0.117077588,0.598624278,0.166819301,0.774722617,0.509989756,0.836560633,0.429649954,0.570936795,0.009863162,0.007433109,0.012458076,0.029528868,0.111476836,0.387819072,0.00798243,0.19969848,0.136568864,0.072601176,0.004201902,0.130567635,0.025408612,0.135238602,0.078247663,0.548234118,0.407888168,0.331222138
SRR9656174,0,0.761339085,0.010333035,0.147675205,0.199309252,0.60428029,0.166819301,0.774722617,0.19162575,0.836078695,0.429649954,0.570936795,0.009863162,0.007433109,0.012458076,0.029528868,0.081394188,0.52725503,0.281764414,0.057470012,0.610319379,0.03708724,0.010274491,0.100154939,0.039562103,0.038561548,0.502512896,0.479017025,0.427109336,0.336782404
SRR9656179,0,0.75251358,0.010333035,0.205640944,0.436370487,0.603355901,0.166819301,0.774722617,0.460604996,0.837075967,0.429649954,0.570936795,0.009863162,0.007433109,0.012458076,0.029528868,0.083493274,0.472214466,0.363115242,0.058550158,0.600245038,0.045040711,0.010844104,0.119200802,0.044785284,0.069409786,0.548621178,0.503137701,0.32675986,0.426483647
SRR9656180,0,0.713375698,0.010333035,0.205640944,0.436370487,0.603811002,0.166819301,0.774722617,0,0.836846753,0.429649954,0.570936795,0.009863162,0.007433109,0.012458076,0.029528868,0.083749144,0.472214466,0.363115242,0.058438693,0.600245038,0.045040711,0.010844104,0.119200802,0.044785284,0.069409786,0.548621178,0.503137701,0.32675986,0.426483647
SRR9656182,3.478450464,0.750504755,0.010333035,0.199153602,0.410228112,0.602130696,0.166819301,0.774722617,0,0.836691071,0.429649954,0.570936795,0.009863162,0.007433109,0.012458076,0.029528868,0.082563359,0.533019915,0.285449581,0.077502454,0.617803744,0.037541943,0.010500423,0.101531036,0.033608412,0.039025986,0.499422786,0.500160625,0.385421867,0.377439312
SRR9656183,0,0.752817491,0.010333035,0.217653403,0.207776838,0.604405559,0.166819301,0.774722617,0.086143684,0.835138394,0.429649954,0.570936795,0.009863162,0.007433109,0.012458076,0.029528868,0.117135078,0.94004526,0.16312132,0.21659899,0.603651716,0.162812198,0.010844104,0.325179824,0.025278214,0.296651049,0.427230248,0.52616667,0.474288567,0.290044285
SRR9656185,0,0.792658437,0.010333035,0.205640944,0.436370487,0.602891958,0.166819301,0.774722617,0.39731577,0.837148396,0.429649954,0.570936795,0.009863162,0.007433109,0.012458076,0.029528868,0.083493274,0.472214466,0.363115242,0.058550158,0.600245038,0.045040711,0.010844104,0.119200802,0.044785284,0.069409786,0.548621178,0.470939727,0.370194708,0.399002002
SRR9656186,0,0.760180408,0.010333035,0.205640944,0.436370487,0.603927149,0.166819301,0.774722617,0.17668247,0.836930298,0.429649954,0.570936795,0.009863162,0.007433109,0.012458076,0.029528868,0.083749144,0.472214466,0.363115242,0.058438693,0.600245038,0.045040711,0.010844104,0.119200802,0.044785284,0.069409786,0.548621178,0.503137701,0.32675986,0.426483647
SRR9656187,3.478450464,0.736438406,0.010333035,0.199153602,0.410228112,0.601842862,0.166819301,0.774722617,0,0.836724709,0.429649954,0.570936795,0.009863162,0.007433109,0.012458076,0.029528868,0.082563359,0.533019915,0.285449581,0.077502454,0.617803744,0.037541943,0.010500423,0.101531036,0.039533117,0.039025986,0.499422786,0.500160625,0.385421867,0.377439312
SRR9656206,0,0.929283592,0.669334708,0.516893277,0.452744971,0.217494271,0.326955835,0.341824514,0,0.789537538,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.265055057,0.394460971,0.638655414,0.080528127,0.717174572,0.038195484,0.10161701,0.140380694,0.223530507,0.08454868,0.62110273,0.532115365,0.145282077,0.292157486
SRR9656207,0,0.903252961,0.669334708,0.516893277,0.452744971,0.217494271,0.326955835,0.341824514,0,0.789537538,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.265055057,0.394460971,0.638655414,0.080528127,0.717174572,0.038195484,0.10161701,0.140380694,0.223530507,0.08454868,0.62110273,0.532115365,0.145282077,0.292157486
SRR9691019,0,1.359413921,0.669334708,0.430152765,0.380020688,0.331675428,0.326955835,0.341824514,0,0.97979798,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.223159237,0.354269196,0.593012055,0.071488344,0.702535874,0.035760128,0.081004861,0.13367732,0.006938792,0.08115518,0.65213571,0.832903278,0.468047928,0.061424956
SRR9691020,3.370967807,0.948107957,0.669334708,0.172673308,0.168160894,0.26430359,0.326955835,0.341824514,0.854609288,0.760804151,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.279987127,0.502292566,0.707553336,0.01339553,0.867864371,0.038589706,0.852146658,0.155025618,0.187718235,0.14287618,0.582053955,0.147675694,0.069395906,0.651505913
SRR9691025,2.962872967,1.0027955,0.669334708,0.242717783,0.211012135,0.080808081,0.326955835,0.341824514,0.602127435,0.202020202,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.073713881,0.421712584,0.562723009,0.021630142,0.635276777,0.059063049,0.044267239,0.169892845,0.627051783,0.156818852,0.675216161,0.474288631,0.225661508,0.350327649
SRR9691028,3.01093583,1.015845046,0.669334708,0.273915633,0.250770781,0,0.326955835,0.341824514,0.178180844,0.626262626,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.100546397,0.447008798,0.502775496,0.064615376,0.680257151,0.046648969,0.009777916,0.169077522,0.370495821,0.124313626,0.657263122,0.596171288,0.217423864,0.446429861
SRR9691030,0.008674699,1.133043224,0.669334708,0.12528199,0.419736516,0.268707792,0.326955835,0.341824514,0,0.131313131,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.671329143,0.328730075,0.659263185,0.027844508,0.991454874,0.016205201,1,0.049612124,0.448052416,0.04840704,0.696384457,0.266091822,0.01797304,0.6852441
SRR9691031,3.469449498,0.967944568,0.669334708,0.125918004,0.107822077,0.299927244,0.326955835,0.341824514,0.911739362,0.7585924,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.067981942,0.589695127,0.88085504,0.021933892,0.732620531,0.113391883,0.038953221,0.224297821,0.516512565,0.296704794,0.68724788,0.240131858,0.149775337,0.736776446
SRR9691032,0.393118305,1.00543416,0.669334708,0.173585849,0.14568958,0.324053,0.326955835,0.341824514,0.498488635,0.758000554,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.066833825,0.703007796,0.748896418,0,0.675759702,0.131753433,0.045359947,0.265674587,0.405021162,0.235421178,0.678489637,0.432804385,0.185971043,0.530385773
SRR9691033,3.185181065,1.234735576,0.669334708,0.125873759,0.107621838,0.131313131,0.326955835,0.341824514,0.909387543,0.743664558,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.189089982,0.481614581,0.830841509,0.424323252,0.778043597,0.079497054,0.055466762,0.18144147,0.235318335,0.204433285,0.701869278,0.272401032,0.075886171,0.719764523
SRR9691034,2.234519063,1.062115952,0.669334708,0.125702312,0.10757734,0.080808081,0.326955835,0.341824514,0.922140655,0.757694407,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.066568592,0.698295129,0.811522777,0.015156296,0.638393592,0.169328312,0.030067981,0.273528461,0.472024755,0.314097052,0.671891791,0.144454062,0.147528707,0.640414578
SRR9691035,0.268136073,1.147993439,0.669334708,0.441354363,0.38765033,0.319012401,0.326955835,0.341824514,0.914993657,0.746868639,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.23998908,0.797052801,0.885998409,0.600404541,0.71743198,0.18627046,0.070002644,0.255911804,0.604921865,0.418503448,0.681923117,0.105683296,0.10234648,0.733506199
SRR9691036,0.524389682,1.161122383,0.669334708,0.12538154,0.107488345,0.278793606,0.326955835,0.341824514,0,0.333333333,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.142656446,0.540182536,0.808263498,0.029974383,0.967676861,0.029157841,0.067807213,0.090847088,0.596135968,0.087270548,0.6998761,0.305599838,0,0.746730126
SRR9691037,0.102279571,1.314513938,0.669334708,0.125647007,0.107644087,0.278447058,0.326955835,0.341824514,0.888970365,0.763809903,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.368848364,0.729975549,0.76087077,1,0.666294988,0.290088107,0.028564415,0.401208099,0.240611433,0.555225525,0.565468516,0.20044242,0.152770844,0.713496687
SRR9691038,0,1.409579138,0.669334708,0.180388434,0.16426735,0.262576946,0.326955835,0.341824514,0.856483881,0.141414141,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.131234644,0.417367485,0.901691821,0.021831279,0.917270899,0.04219447,0.077039644,0.279410434,0.367241705,0.131085506,0.693802049,0.136942937,0.104343485,0.685260296
SRR9691039,0.427182174,0.990794675,0.669334708,0.1327593,0.114452228,0.326485964,0.326955835,0.341824514,0.922993703,0.745024041,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.170127632,0.641710463,0.797168789,0.361870857,0.799244434,0.098458442,0.074889483,0.176836275,0.597741486,0.234398932,0.685152861,0.158712317,0.09111333,0.710307495
SRR9691041,0,0.901858513,0.669334708,0.792670587,0.644041021,0.258743997,0.326955835,0.341824514,0,0.848484848,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.070477803,0.211184086,0.600780038,0.042033304,0.507238824,0.036826488,0.004510897,0.117361817,0.045813028,0.101140598,0.509655572,0.623678247,0.23115327,0.08976246
SRR9691043,0,1.156255196,0.669334708,0.516651021,0.452546242,0.217807987,0.326955835,0.341824514,0,0.789567644,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.264941529,0.394336457,0.63852306,0.080495299,0.717138877,0.038178714,0.101545998,0.140347778,0.255679828,0.084523276,0.62116839,0.532115365,0.145282077,0.292157486
SRR9691047,0,1.17343949,0.669334708,0.536805283,0.469555272,0.434343434,0.326955835,0.341824514,0,0.797979798,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.274764629,0.403363145,0.649004291,0.082402872,0.720672165,0.038491021,0.105993291,0.141544287,0.243613364,0.084906661,0.613423405,0.418504653,0.133050424,0.333099235
SRR9691048,2.609650957,1.416605213,0.669334708,0.200928911,0.172899895,0.080808081,0.326955835,0.341824514,0,0.775952068,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.599253325,0.441532751,0.783185337,0.02700795,0.953237748,0.023305548,0.374295663,0.137663511,0.459703827,0.066506199,0.751043694,0.34617121,0.047179231,0.574801406
SRR9691051,3.056377613,0.261693247,0.669334708,0.193125297,0.151452024,0.162346595,0.326955835,0.341824514,0.625745408,0.797666877,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.289915766,0.177804482,0.759107195,0.067291223,0.960725055,0.012263051,0.151790754,0.078565935,0.043717152,0.0404625,0.795518872,0.32692649,0.092611083,0.561330826
SRR9691052,0,1.100105214,0.669334708,0.130259489,0.112294091,0.184020773,0.326955835,0.341824514,0.774944208,0.788775653,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.080522688,0.463200796,0.87852895,0.030799588,0.966203364,0.030686415,0.084745757,0.182535072,0.453065503,0.101364093,0.724725233,0.180751404,0.07089366,0.625747875
SRR9691054,0,1.155003527,0.669334708,0.125918004,0.107911072,0.131313131,0.326955835,0.341824514,0,0.585858586,0.451888852,0.212156672,0.641713662,1,1,0.285615848,1,0.421600965,0.668660255,0.049761871,0.726188479,0.04067229,0.116181163,0.146003263,0.328594444,0.088183647,0.602897204,0.141880427,0.060908637,0.543294844
SRR9691055,1.638609209,0.977112948,0.669334708,0.12627749,0.107933321,0.114599019,0.326955835,0.341824514,0.011233724,0.817271514,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.145752039,0.073839185,0.136759513,0.255681345,0.466427474,1,0.010892318,1,0.118650519,1,0.288782473,0.192092534,0.159510734,0.406339366
SRR9691056,2.913858766,1.194071666,0.669334708,0.212139347,0.165824766,0.262626263,0.326955835,0.341824514,0.474278497,0.191919192,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.719975893,0.293512008,0.888172715,0.057202584,0.943661708,0.036610155,0.158558163,0.252719102,0.041130558,0.123337589,0.709158138,0.247197668,0.094608088,0.465339014
SRR9691058,3.06037454,1.273284518,0.669334708,0.328751084,0.238311439,0.292929293,0.326955835,0.341824514,0.310390682,0.666666667,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.959417841,0.303987158,0.849057486,0.051713766,0.952471098,0.044292701,0.488121525,0.291977172,0.332273945,0.114774895,0.67753667,0.255815975,0.103095357,0.466335511
SRR9691060,0,1.270200599,0.669334708,0.20819606,0.164356344,0.545454545,0.326955835,0.341824514,0.184135493,0,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.085857197,0.225545499,0.26295598,0.052919908,0.192216104,0.212852002,0.004749302,0.223104932,0.322123924,0.414349426,0.077408218,0.259867988,0.131303045,0.495316767
SRR988077,2.458764822,0.752965332,1,0.15472666,0.138124978,0.701315857,0.006638456,0.598987952,0.651675467,0.333333333,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.137472555,0.252398425,0.491698567,0.170250731,0.586412829,0.020597074,0.040534496,0.103251171,0.067682603,0.106915702,0.891321647,0.63846011,0.215177234,0.63811973
SRR988078,2.458764822,0.758062556,1,0.15472666,0.138124978,0.701315857,0.006638456,0.598987952,0.651675467,0.333333333,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.137472555,0.252398425,0.491698567,0.170250731,0.586412829,0.020597074,0.040534496,0.103251171,0.067682603,0.106915702,0.891321647,0.63846011,0.215177234,0.63811973
SRR988079,2.458764822,0.758618824,1,0.15472666,0.138124978,0.701315857,0.006638456,0.598987952,0.651675467,0.333333333,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.137472555,0.252398425,0.491698567,0.170250731,0.586412829,0.020597074,0.040534496,0.103251171,0.067682603,0.106915702,0.891321647,0.63846011,0.215177234,0.63811973
SRR988090,2.458764822,0.738306043,1,0.15472666,0.138124978,0.701315857,0.006638456,0.598987952,0.651675467,0.333333333,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.137472555,0.252398425,0.491698567,0.170250731,0.586412829,0.020597074,0.040534496,0.103251171,0.067682603,0.106915702,0.891321647,0.63846011,0.215177234,0.63811973
SRR988091,2.458764822,1.012890047,1,0.15472666,0.138124978,0.701315857,0.006638456,0.598987952,0.651675467,0.333333333,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.137472555,0.252398425,0.491698567,0.170250731,0.586412829,0.020597074,0.040534496,0.103251171,0.067682603,0.106915702,0.891321647,0.63846011,0.215177234,0.63811973
SRR988095,2.458764822,0.830634158,1,0.15472666,0.138124978,0.701315857,0.006638456,0.598987952,0.651675467,0.333333333,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.137472555,0.252398425,0.491698567,0.170250731,0.586412829,0.020597074,0.040534496,0.103251171,0.067682603,0.106915702,0.891321647,0.63846011,0.215177234,0.63811973
SRR988097,2.458764822,0.752469974,1,0.15472666,0.138124978,0.701315857,0.006638456,0.598987952,0.651675467,0.333333333,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.137472555,0.252398425,0.491698567,0.170250731,0.586412829,0.020597074,0.040534496,0.103251171,0.067682603,0.106915702,0.891321647,0.63846011,0.215177234,0.63811973
SRR9906328,2.913858766,0.918455487,0.669334708,0.212139347,0.165824766,0.262626263,0.326955835,0.341824514,0.487516931,0.191919192,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.719975893,0.293512008,0.888172715,0.057202584,0.943661708,0.036610155,0.158558163,0.252719102,0.251124915,0.123337589,0.709158138,0.253109908,0.093859211,0.442374036
SRR9906329,2.913858766,0.91265847,0.669334708,0.212139347,0.165824766,0.262626263,0.326955835,0.341824514,0.487516931,0.191919192,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.719975893,0.293512008,0.888172715,0.057202584,0.943661708,0.036610155,0.158558163,0.252719102,0.251124915,0.123337589,0.709158138,0.253109908,0.093859211,0.442374036
SRR9906330,2.913858766,0.897793448,0.669334708,0.212139347,0.165824766,0.262626263,0.326955835,0.341824514,0.487516931,0.191919192,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.719975893,0.293512008,0.888172715,0.057202584,0.943661708,0.036610155,0.158558163,0.252719102,0.251124915,0.123337589,0.709158138,0.253109908,0.093859211,0.442374036
CRR211651,3.934531096,0.885545783,0.669334708,0.54829749,0.445047537,0.265754905,0.326955835,0.341824514,0.496749739,0.949494949,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.135335816,0.229221656,0.57316589,0.046063082,0.529843224,0.040533655,0.015660957,0.090807927,0.08611176,0.098497289,0.65104361,0.648133079,0.321767349,0.222834103
CRR211652,3.934531096,0.891402541,0.669334708,0.54829749,0.445047537,0.265754905,0.326955835,0.341824514,0.496749739,0.949494949,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.135335816,0.229221656,0.57316589,0.046063082,0.529843224,0.040533655,0.015660957,0.090807927,0.08611176,0.098497289,0.65104361,0.648133079,0.321767349,0.222834103
CRR211653,3.934531096,0.878289277,0.669334708,0.54829749,0.445047537,0.265754905,0.326955835,0.341824514,0.496749739,0.949494949,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.135335816,0.229221656,0.57316589,0.046063082,0.529843224,0.040533655,0.015660957,0.090807927,0.08611176,0.098497289,0.65104361,0.648133079,0.321767349,0.222834103
CRR211654,3.934531096,0.894676277,0.669334708,0.54829749,0.445047537,0.265754905,0.326955835,0.341824514,0.496749739,0.949494949,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.135335816,0.229221656,0.57316589,0.046063082,0.529843224,0.040533655,0.015660957,0.090807927,0.08611176,0.098497289,0.65104361,0.648133079,0.321767349,0.222834103
CRR211655,3.934531096,0.886896796,0.669334708,0.54829749,0.445047537,0.265754905,0.326955835,0.341824514,0.496749739,0.949494949,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.135335816,0.229221656,0.57316589,0.046063082,0.529843224,0.040533655,0.015660957,0.090807927,0.08611176,0.098497289,0.65104361,0.648133079,0.321767349,0.222834103
CRR211656,3.934531096,0.890006543,0.669334708,0.54829749,0.445047537,0.265754905,0.326955835,0.341824514,0.496749739,0.949494949,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.135335816,0.229221656,0.57316589,0.046063082,0.529843224,0.040533655,0.015660957,0.090807927,0.08611176,0.098497289,0.65104361,0.648133079,0.321767349,0.222834103
CRR211657,3.934531096,0.893616304,0.669334708,0.54829749,0.445047537,0.265754905,0.326955835,0.341824514,0.496749739,0.949494949,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.135335816,0.229221656,0.57316589,0.046063082,0.529843224,0.040533655,0.015660957,0.090807927,0.08611176,0.098497289,0.65104361,0.648133079,0.321767349,0.222834103
CRR211658,3.934531096,0.890243795,0.669334708,0.54829749,0.445047537,0.265754905,0.326955835,0.341824514,0.496749739,0.949494949,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.135335816,0.229221656,0.57316589,0.046063082,0.529843224,0.040533655,0.015660957,0.090807927,0.08611176,0.098497289,0.65104361,0.648133079,0.321767349,0.222834103
CRR211659,3.934531096,0.913542741,0.669334708,0.54829749,0.445047537,0.265754905,0.326955835,0.341824514,0.496749739,0.949494949,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.135335816,0.229221656,0.57316589,0.046063082,0.529843224,0.040533655,0.015660957,0.090807927,0.08611176,0.098497289,0.65104361,0.648133079,0.321767349,0.222834103
CRR211660,3.934531096,0.90781104,0.669334708,0.54829749,0.445047537,0.265754905,0.326955835,0.341824514,0.496749739,0.949494949,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.135335816,0.229221656,0.57316589,0.046063082,0.529843224,0.040533655,0.015660957,0.090807927,0.08611176,0.098497289,0.65104361,0.648133079,0.321767349,0.222834103
ERR1700675,0,0.520780604,0.12742086,0.125364948,0.107510594,0.589950027,0.021306312,0.149259565,0,0.48948935,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.083749144,0.232981227,0.478777708,0.043681447,0.507782766,0.070445302,0.030158205,0.129872595,0.375769173,0.078131664,0.769796911,0.154034542,0.180728907,0.60995154
ERR1700676,0,0.662951673,0.12742086,0.125364948,0.107510594,0.589950027,0.021306312,0.149259565,0,0.48948935,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.083749144,0.232981227,0.478777708,0.043681447,0.507782766,0.070445302,0.030158205,0.129872595,0.375769173,0.078131664,0.769796911,0.154034542,0.180728907,0.60995154
ERR1700680,0,0.550032479,0.12742086,0.125364948,0.107510594,0.589950027,0.021306312,0.149259565,0,0.48948935,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.083749144,0.232981227,0.478777708,0.043681447,0.507782766,0.070445302,0.030158205,0.129872595,0.375769173,0.078131664,0.769796911,0.154034542,0.180728907,0.60995154
ERR1700681,0,0.719365793,0.12742086,0.125364948,0.107510594,0.589950027,0.021306312,0.149259565,0,0.48948935,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.083749144,0.232981227,0.478777708,0.043681447,0.507782766,0.070445302,0.030158205,0.129872595,0.375769173,0.078131664,0.769796911,0.154034542,0.180728907,0.60995154
ERR1700682,0,0.542456943,0.12742086,0.125364948,0.107510594,0.589950027,0.021306312,0.149259565,0,0.48948935,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.083749144,0.232981227,0.478777708,0.043681447,0.507782766,0.070445302,0.030158205,0.129872595,0.375769173,0.078131664,0.769796911,0.154034542,0.180728907,0.60995154
ERR1700686,0,0.679584076,0.12742086,0.125364948,0.107510594,0.589950027,0.021306312,0.149259565,0,0.48948935,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.083749144,0.232981227,0.478777708,0.043681447,0.507782766,0.070445302,0.030158205,0.129872595,0.375769173,0.078131664,0.769796911,0.154034542,0.180728907,0.60995154
ERR1700692,0,0.539646254,0.12742086,0.125364948,0.107510594,0.589950027,0.021306312,0.149259565,0,0.48948935,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.083749144,0.232981227,0.478777708,0.043681447,0.507782766,0.070445302,0.030158205,0.129872595,0.375769173,0.078131664,0.769796911,0.154034542,0.180728907,0.60995154
ERR1700694,0,0.565745804,0.12742086,0.125364948,0.107510594,0.589950027,0.021306312,0.149259565,0,0.48948935,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.083749144,0.232981227,0.478777708,0.043681447,0.507782766,0.070445302,0.030158205,0.129872595,0.375769173,0.078131664,0.769796911,0.154034542,0.180728907,0.60995154
